Zip;District;City;State;Region;Country
83648;"District #33";"Mountain Home Afb, ID";"ID";"West";"USA"
83650;"District #33";"Murphy, ID";"ID";"West";"USA"
83651;"District #33";"Nampa, ID";"ID";"West";"USA"
83652;"District #33";"Nampa, ID";"ID";"West";"USA"
83653;"District #33";"Nampa, ID";"ID";"West";"USA"
83654;"District #33";"New Meadows, ID";"ID";"West";"USA"
83655;"District #33";"New Plymouth, ID";"ID";"West";"USA"
83656;"District #33";"Notus, ID";"ID";"West";"USA"
83657;"District #33";"Ola, ID";"ID";"West";"USA"
83660;"District #33";"Parma, ID";"ID";"West";"USA"
83661;"District #33";"Payette, ID";"ID";"West";"USA"
83666;"District #33";"Placerville, ID";"ID";"West";"USA"
83669;"District #33";"Star, ID";"ID";"West";"USA"
83670;"District #33";"Sweet, ID";"ID";"West";"USA"
83671;"District #33";"Warren, ID";"ID";"West";"USA"
83672;"District #33";"Weiser, ID";"ID";"West";"USA"
83676;"District #33";"Wilder, ID";"ID";"West";"USA"
83677;"District #33";"Yellow Pine, ID";"ID";"West";"USA"
83680;"District #33";"Meridian, ID";"ID";"West";"USA"
83686;"District #33";"Nampa, ID";"ID";"West";"USA"
83687;"District #33";"Nampa, ID";"ID";"West";"USA"
83701;"District #33";"Boise, ID";"ID";"West";"USA"
83702;"District #33";"Boise, ID";"ID";"West";"USA"
83703;"District #33";"Boise, ID";"ID";"West";"USA"
83704;"District #33";"Boise, ID";"ID";"West";"USA"
83705;"District #33";"Boise, ID";"ID";"West";"USA"
83706;"District #33";"Boise, ID";"ID";"West";"USA"
83707;"District #33";"Boise, ID";"ID";"West";"USA"
83708;"District #33";"Boise, ID";"ID";"West";"USA"
83709;"District #33";"Boise, ID";"ID";"West";"USA"
83711;"District #33";"Boise, ID";"ID";"West";"USA"
83712;"District #33";"Boise, ID";"ID";"West";"USA"
83713;"District #33";"Boise, ID";"ID";"West";"USA"
83714;"District #33";"Garden City, ID";"ID";"West";"USA"
83715;"District #33";"Boise, ID";"ID";"West";"USA"
83716;"District #33";"Boise, ID";"ID";"West";"USA"
83717;"District #33";"Boise, ID";"ID";"West";"USA"
83719;"District #33";"Boise, ID";"ID";"West";"USA"
83720;"District #33";"Boise, ID";"ID";"West";"USA"
83722;"District #33";"Boise, ID";"ID";"West";"USA"
83724;"District #33";"Boise, ID";"ID";"West";"USA"
83725;"District #33";"Boise, ID";"ID";"West";"USA"
83726;"District #33";"Boise, ID";"ID";"West";"USA"
83728;"District #33";"Boise, ID";"ID";"West";"USA"
83729;"District #33";"Boise, ID";"ID";"West";"USA"
83731;"District #33";"Boise, ID";"ID";"West";"USA"
83732;"District #33";"Boise, ID";"ID";"West";"USA"
83735;"District #33";"Boise, ID";"ID";"West";"USA"
83756;"District #33";"Boise, ID";"ID";"West";"USA"
83799;"District #33";"Boise, ID";"ID";"West";"USA"
83801;"District #33";"Athol, ID";"ID";"West";"USA"
83802;"District #33";"Avery, ID";"ID";"West";"USA"
83803;"District #33";"Bayview, ID";"ID";"West";"USA"
83804;"District #33";"Blanchard, ID";"ID";"West";"USA"
83805;"District #33";"Bonners Ferry, ID";"ID";"West";"USA"
83806;"District #33";"Bovill, ID";"ID";"West";"USA"
83808;"District #33";"Calder, ID";"ID";"West";"USA"
83809;"District #33";"Careywood, ID";"ID";"West";"USA"
83810;"District #33";"Cataldo, ID";"ID";"West";"USA"
83811;"District #33";"Clark Fork, ID";"ID";"West";"USA"
83812;"District #33";"Clarkia, ID";"ID";"West";"USA"
83813;"District #33";"Cocolalla, ID";"ID";"West";"USA"
83814;"District #33";"Coeur D Alene, ID";"ID";"West";"USA"
83815;"District #33";"Coeur D Alene, ID";"ID";"West";"USA"
83816;"District #33";"Coeur D Alene, ID";"ID";"West";"USA"
83821;"District #33";"Coolin, ID";"ID";"West";"USA"
83822;"District #33";"Oldtown, ID";"ID";"West";"USA"
83823;"District #33";"Deary, ID";"ID";"West";"USA"
83824;"District #33";"Desmet, ID";"ID";"West";"USA"
83825;"District #33";"Dover, ID";"ID";"West";"USA"
83826;"District #33";"Eastport, ID";"ID";"West";"USA"
83827;"District #33";"Elk River, ID";"ID";"West";"USA"
83830;"District #33";"Fernwood, ID";"ID";"West";"USA"
83832;"District #33";"Genesee, ID";"ID";"West";"USA"
83833;"District #33";"Harrison, ID";"ID";"West";"USA"
83834;"District #33";"Harvard, ID";"ID";"West";"USA"
83835;"District #33";"Hayden, ID";"ID";"West";"USA"
83836;"District #33";"Hope, ID";"ID";"West";"USA"
83837;"District #33";"Kellogg, ID";"ID";"West";"USA"
83839;"District #33";"Kingston, ID";"ID";"West";"USA"
83840;"District #33";"Kootenai, ID";"ID";"West";"USA"
83841;"District #33";"Laclede, ID";"ID";"West";"USA"
83842;"District #33";"Medimont, ID";"ID";"West";"USA"
83843;"District #33";"Moscow, ID";"ID";"West";"USA"
83844;"District #33";"Moscow, ID";"ID";"West";"USA"
83845;"District #33";"Moyie Springs, ID";"ID";"West";"USA"
83846;"District #33";"Mullan, ID";"ID";"West";"USA"
83847;"District #33";"Naples, ID";"ID";"West";"USA"
83848;"District #33";"Nordman, ID";"ID";"West";"USA"
83849;"District #33";"Osburn, ID";"ID";"West";"USA"
83850;"District #33";"Pinehurst, ID";"ID";"West";"USA"
83851;"District #33";"Plummer, ID";"ID";"West";"USA"
83852;"District #33";"Ponderay, ID";"ID";"West";"USA"
83853;"District #33";"Porthill, ID";"ID";"West";"USA"
83854;"District #33";"Post Falls, ID";"ID";"West";"USA"
83855;"District #33";"Potlatch, ID";"ID";"West";"USA"
83856;"District #33";"Priest River, ID";"ID";"West";"USA"
83857;"District #33";"Princeton, ID";"ID";"West";"USA"
83858;"District #33";"Rathdrum, ID";"ID";"West";"USA"
83860;"District #33";"Sagle, ID";"ID";"West";"USA"
83861;"District #33";"Saint Maries, ID";"ID";"West";"USA"
83864;"District #33";"Sandpoint, ID";"ID";"West";"USA"
83865;"District #33";"Colburn, ID";"ID";"West";"USA"
83866;"District #33";"Santa, ID";"ID";"West";"USA"
83867;"District #33";"Silverton, ID";"ID";"West";"USA"
83868;"District #33";"Smelterville, ID";"ID";"West";"USA"
83869;"District #33";"Spirit Lake, ID";"ID";"West";"USA"
83870;"District #33";"Tensed, ID";"ID";"West";"USA"
83871;"District #33";"Troy, ID";"ID";"West";"USA"
83872;"District #33";"Viola, ID";"ID";"West";"USA"
83873;"District #33";"Wallace, ID";"ID";"West";"USA"
83874;"District #33";"Murray, ID";"ID";"West";"USA"
83876;"District #33";"Worley, ID";"ID";"West";"USA"
83877;"District #33";"Post Falls, ID";"ID";"West";"USA"
84001;"District #20";"Altamont, UT";"UT";"Central";"USA"
84002;"District #20";"Altonah, UT";"UT";"Central";"USA"
84003;"District #33";"American Fork, UT";"UT";"West";"USA"
84004;"District #33";"Alpine, UT";"UT";"West";"USA"
84005;"District #33";"Eagle Mountain, UT";"UT";"West";"USA"
84006;"District #33";"Bingham Canyon, UT";"UT";"West";"USA"
84007;"District #20";"Bluebell, UT";"UT";"Central";"USA"
84008;"District #20";"Bonanza, UT";"UT";"Central";"USA"
84010;"District #33";"Bountiful, UT";"UT";"West";"USA"
84011;"District #33";"Bountiful, UT";"UT";"West";"USA"
84013;"District #33";"Cedar Valley, UT";"UT";"West";"USA"
84014;"District #33";"Centerville, UT";"UT";"West";"USA"
84015;"District #33";"Clearfield, UT";"UT";"West";"USA"
84016;"District #33";"Clearfield, UT";"UT";"West";"USA"
84017;"District #33";"Coalville, UT";"UT";"West";"USA"
84018;"District #33";"Croydon, UT";"UT";"West";"USA"
84020;"District #33";"Draper, UT";"UT";"West";"USA"
84021;"District #20";"Duchesne, UT";"UT";"Central";"USA"
84022;"District #33";"Dugway, UT";"UT";"West";"USA"
84023;"District #20";"Dutch John, UT";"UT";"Central";"USA"
84024;"District #33";"Echo, UT";"UT";"West";"USA"
84025;"District #33";"Farmington, UT";"UT";"West";"USA"
84026;"District #20";"Fort Duchesne, UT";"UT";"Central";"USA"
84027;"District #20";"Fruitland, UT";"UT";"Central";"USA"
84028;"District #33";"Garden City, UT";"UT";"West";"USA"
84029;"District #33";"Grantsville, UT";"UT";"West";"USA"
84031;"District #33";"Hanna, UT";"UT";"West";"USA"
84032;"District #33";"Heber City, UT";"UT";"West";"USA"
84033;"District #33";"Henefer, UT";"UT";"West";"USA"
84034;"District #33";"Ibapah, UT";"UT";"West";"USA"
84035;"District #20";"Jensen, UT";"UT";"Central";"USA"
84036;"District #33";"Kamas, UT";"UT";"West";"USA"
84037;"District #33";"Kaysville, UT";"UT";"West";"USA"
84038;"District #33";"Laketown, UT";"UT";"West";"USA"
84039;"District #20";"Lapoint, UT";"UT";"Central";"USA"
84040;"District #33";"Layton, UT";"UT";"West";"USA"
84041;"District #33";"Layton, UT";"UT";"West";"USA"
84042;"District #33";"Lindon, UT";"UT";"West";"USA"
84043;"District #33";"Lehi, UT";"UT";"West";"USA"
84044;"District #33";"Magna, UT";"UT";"West";"USA"
84045;"District #33";"Saratoga Springs, UT";"UT";"West";"USA"
84046;"District #20";"Manila, UT";"UT";"Central";"USA"
84047;"District #33";"Midvale, UT";"UT";"West";"USA"
84049;"District #33";"Midway, UT";"UT";"West";"USA"
84050;"District #33";"Morgan, UT";"UT";"West";"USA"
84051;"District #20";"Mountain Home, UT";"UT";"Central";"USA"
84052;"District #20";"Myton, UT";"UT";"Central";"USA"
84053;"District #20";"Neola, UT";"UT";"Central";"USA"
84054;"District #33";"North Salt Lake, UT";"UT";"West";"USA"
84055;"District #33";"Oakley, UT";"UT";"West";"USA"
84056;"District #33";"Hill Afb, UT";"UT";"West";"USA"
84057;"District #33";"Orem, UT";"UT";"West";"USA"
84058;"District #33";"Orem, UT";"UT";"West";"USA"
84059;"District #33";"Orem, UT";"UT";"West";"USA"
84060;"District #33";"Park City, UT";"UT";"West";"USA"
84061;"District #33";"Peoa, UT";"UT";"West";"USA"
84062;"District #33";"Pleasant Grove, UT";"UT";"West";"USA"
84063;"District #20";"Randlett, UT";"UT";"Central";"USA"
84064;"District #33";"Randolph, UT";"UT";"West";"USA"
84065;"District #33";"Riverton, UT";"UT";"West";"USA"
84066;"District #20";"Roosevelt, UT";"UT";"Central";"USA"
84067;"District #33";"Roy, UT";"UT";"West";"USA"
84068;"District #33";"Park City, UT";"UT";"West";"USA"
84069;"District #33";"Rush Valley, UT";"UT";"West";"USA"
84070;"District #33";"Sandy, UT";"UT";"West";"USA"
84071;"District #33";"Stockton, UT";"UT";"West";"USA"
84072;"District #20";"Tabiona, UT";"UT";"Central";"USA"
84073;"District #20";"Talmage, UT";"UT";"Central";"USA"
84074;"District #33";"Tooele, UT";"UT";"West";"USA"
84075;"District #33";"Syracuse, UT";"UT";"West";"USA"
84076;"District #20";"Tridell, UT";"UT";"Central";"USA"
84078;"District #20";"Vernal, UT";"UT";"Central";"USA"
84079;"District #20";"Vernal, UT";"UT";"Central";"USA"
84080;"District #33";"Vernon, UT";"UT";"West";"USA"
84081;"District #33";"West Jordan, UT";"UT";"West";"USA"
84082;"District #33";"Wallsburg, UT";"UT";"West";"USA"
84083;"District #33";"Wendover, UT";"UT";"West";"USA"
84084;"District #33";"West Jordan, UT";"UT";"West";"USA"
84085;"District #20";"Whiterocks, UT";"UT";"Central";"USA"
84086;"District #33";"Woodruff, UT";"UT";"West";"USA"
84087;"District #33";"Woods Cross, UT";"UT";"West";"USA"
84088;"District #33";"West Jordan, UT";"UT";"West";"USA"
84089;"District #33";"Clearfield, UT";"UT";"West";"USA"
84090;"District #33";"Sandy, UT";"UT";"West";"USA"
84091;"District #33";"Sandy, UT";"UT";"West";"USA"
84092;"District #33";"Sandy, UT";"UT";"West";"USA"
84093;"District #33";"Sandy, UT";"UT";"West";"USA"
84094;"District #33";"Sandy, UT";"UT";"West";"USA"
84095;"District #33";"South Jordan, UT";"UT";"West";"USA"
84096;"District #33";"Herriman, UT";"UT";"West";"USA"
84097;"District #33";"Orem, UT";"UT";"West";"USA"
84098;"District #33";"Park City, UT";"UT";"West";"USA"
84101;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84102;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84103;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84104;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84105;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84106;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84107;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84108;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84109;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84110;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84111;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84112;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84113;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84114;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84115;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84116;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84117;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84118;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84119;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84120;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84121;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84122;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84123;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84124;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84125;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84126;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84127;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84128;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84129;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84130;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84131;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84132;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84133;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84134;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84136;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84138;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84139;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84141;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84143;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84145;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84147;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84148;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84150;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84151;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84152;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84157;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84158;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84165;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84170;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84171;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84180;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84184;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84189;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84190;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84199;"District #33";"Salt Lake City, UT";"UT";"West";"USA"
84201;"District #33";"Ogden, UT";"UT";"West";"USA"
84244;"District #33";"Ogden, UT";"UT";"West";"USA"
84301;"District #33";"Bear River City, UT";"UT";"West";"USA"
84302;"District #33";"Brigham City, UT";"UT";"West";"USA"
84304;"District #33";"Cache Junction, UT";"UT";"West";"USA"
84305;"District #33";"Clarkston, UT";"UT";"West";"USA"
84306;"District #33";"Collinston, UT";"UT";"West";"USA"
84307;"District #33";"Corinne, UT";"UT";"West";"USA"
84308;"District #33";"Cornish, UT";"UT";"West";"USA"
84309;"District #33";"Deweyville, UT";"UT";"West";"USA"
84310;"District #33";"Eden, UT";"UT";"West";"USA"
84311;"District #33";"Fielding, UT";"UT";"West";"USA"
84312;"District #33";"Garland, UT";"UT";"West";"USA"
84313;"District #33";"Grouse Creek, UT";"UT";"West";"USA"
84314;"District #33";"Honeyville, UT";"UT";"West";"USA"
84315;"District #33";"Hooper, UT";"UT";"West";"USA"
84316;"District #33";"Howell, UT";"UT";"West";"USA"
84317;"District #33";"Huntsville, UT";"UT";"West";"USA"
84318;"District #33";"Hyde Park, UT";"UT";"West";"USA"
84319;"District #33";"Hyrum, UT";"UT";"West";"USA"
84320;"District #33";"Lewiston, UT";"UT";"West";"USA"
84321;"District #33";"Logan, UT";"UT";"West";"USA"
84322;"District #33";"Logan, UT";"UT";"West";"USA"
84323;"District #33";"Logan, UT";"UT";"West";"USA"
84324;"District #33";"Mantua, UT";"UT";"West";"USA"
84325;"District #33";"Mendon, UT";"UT";"West";"USA"
84326;"District #33";"Millville, UT";"UT";"West";"USA"
84327;"District #33";"Newton, UT";"UT";"West";"USA"
84328;"District #33";"Paradise, UT";"UT";"West";"USA"
84329;"District #33";"Park Valley, UT";"UT";"West";"USA"
84330;"District #33";"Plymouth, UT";"UT";"West";"USA"
84331;"District #33";"Portage, UT";"UT";"West";"USA"
84332;"District #33";"Providence, UT";"UT";"West";"USA"
84333;"District #33";"Richmond, UT";"UT";"West";"USA"
84334;"District #33";"Riverside, UT";"UT";"West";"USA"
84335;"District #33";"Smithfield, UT";"UT";"West";"USA"
84336;"District #33";"Snowville, UT";"UT";"West";"USA"
84337;"District #33";"Tremonton, UT";"UT";"West";"USA"
84338;"District #33";"Trenton, UT";"UT";"West";"USA"
84339;"District #33";"Wellsville, UT";"UT";"West";"USA"
84340;"District #33";"Willard, UT";"UT";"West";"USA"
84341;"District #33";"Logan, UT";"UT";"West";"USA"
84401;"District #33";"Ogden, UT";"UT";"West";"USA"
84402;"District #33";"Ogden, UT";"UT";"West";"USA"
84403;"District #33";"Ogden, UT";"UT";"West";"USA"
84404;"District #33";"Ogden, UT";"UT";"West";"USA"
84405;"District #33";"Ogden, UT";"UT";"West";"USA"
84407;"District #33";"Ogden, UT";"UT";"West";"USA"
84408;"District #33";"Ogden, UT";"UT";"West";"USA"
84409;"District #33";"Ogden, UT";"UT";"West";"USA"
84412;"District #33";"Ogden, UT";"UT";"West";"USA"
84414;"District #33";"Ogden, UT";"UT";"West";"USA"
84415;"District #33";"Ogden, UT";"UT";"West";"USA"
84501;"District #33";"Price, UT";"UT";"West";"USA"
84510;"District #39";"Aneth, UT";"UT";"West";"USA"
84511;"District #39";"Blanding, UT";"UT";"West";"USA"
84512;"District #39";"Bluff, UT";"UT";"West";"USA"
84513;"District #33";"Castle Dale, UT";"UT";"West";"USA"
84515;"District #20";"Cisco, UT";"UT";"Central";"USA"
84516;"District #33";"Clawson, UT";"UT";"West";"USA"
84518;"District #33";"Cleveland, UT";"UT";"West";"USA"
84520;"District #33";"East Carbon, UT";"UT";"West";"USA"
84521;"District #33";"Elmo, UT";"UT";"West";"USA"
84522;"District #33";"Emery, UT";"UT";"West";"USA"
84523;"District #33";"Ferron, UT";"UT";"West";"USA"
84525;"District #20";"Green River, UT";"UT";"Central";"USA"
84526;"District #33";"Helper, UT";"UT";"West";"USA"
84528;"District #33";"Huntington, UT";"UT";"West";"USA"
84529;"District #33";"Kenilworth, UT";"UT";"West";"USA"
84530;"District #20";"La Sal, UT";"UT";"Central";"USA"
84531;"District #39";"Mexican Hat, UT";"UT";"West";"USA"
84532;"District #20";"Moab, UT";"UT";"Central";"USA"
84533;"District #39";"Lake Powell, UT";"UT";"West";"USA"
84534;"District #39";"Montezuma Creek, UT";"UT";"West";"USA"
84535;"District #20";"Monticello, UT";"UT";"Central";"USA"
84536;"District #39";"Monument Valley, UT";"UT";"West";"USA"
84537;"District #33";"Orangeville, UT";"UT";"West";"USA"
